ID	symbol	chromosome	start	stop
ENSG00000230943	LINC02541	6	113616927	113650090
ENSG00000181029	TRAPPC5	19	7680843	7687703
ENSG00000181023	OR56B1	11	5736448	5738522
ENSG00000181026	AEN	15	88621296	88632282
ENSG00000181027	FKRP	19	46746046	46776988
ENSG00000065320	NTN1	17	9021542	9244000
ENSG00000168101	NUDT16L1	16	4693694	4695859
ENSG00000189233	NUGGC	8	28021964	28083871
ENSG00000065328	MCM10	10	13161554	13211104
ENSG00000189238	LINC00943	12	126726270	126746252
ENSG00000265692	LINC01970	17	82290046	82292814
ENSG00000280382	AC096920.1	3	50599879	50601148
ENSG00000105186	ANKRD27	19	32597007	32676597
ENSG00000064989	CALCRL	2	187343129	187448460
ENSG00000143153	ATP1B1	1	169105697	169132722
ENSG00000181790	ADGRB1	8	142449430	142545009
ENSG00000102096	PIM2	X	48913182	48919024
ENSG00000102098	SCML2	X	18239314	18354727
ENSG00000181798	LINC00471	2	231508426	231514339
ENSG00000248810	LINC02432	4	141319450	141332618
ENSG00000265342	AC011933.3	17	75394123	75394963
ENSG00000131153	GINS2	16	85676198	85690073
ENSG00000049656	CLPTM1L	5	1317744	1345099
ENSG00000197629	MPEG1	11	59208510	59212951
ENSG00000260487	AC116348.1	16	30480588	30481346
ENSG00000102543	CDADC1	13	49247925	49293485
ENSG00000102547	CAB39L	13	49308650	49444126
ENSG00000143924	EML4	2	42169350	42332548
ENSG00000180776	ZDHHC20	13	21372573	21459370
ENSG00000180773	SLC36A4	11	93144171	93197964
ENSG00000240388	AC008799.1	5	91354478	91354934
ENSG00000111229	ARPC3	12	110434825	110450422
ENSG00000135720	DYNC1LI2	16	66720893	66751798
ENSG00000135722	FBXL8	16	67159931	67164570
ENSG00000135723	FHOD1	16	67229387	67247658
ENSG00000188542	DUSP28	2	240560054	240564014
ENSG00000263597	MIR3936	5	132365490	132365599
ENSG00000188549	CCDC9B	15	40331452	40340967
ENSG00000132716	DCAF8	1	160215715	160262531
ENSG00000245105	A2M-AS1	12	9065177	9068684
ENSG00000132718	SYT11	1	155859509	155885199
ENSG00000213967	ZNF726	19	23914876	23945159
ENSG00000213965	NUDT19	19	32691961	32713796
ENSG00000213963	AC019080.1	2	177283508	177392691
ENSG00000062582	MRPS24	7	43866558	43869893
ENSG00000114767	RRP9	3	51933430	51941941
ENSG00000115415	STAT1	2	190964358	191020960
ENSG00000090020	SLC9A1	1	27098815	27166981
ENSG00000115419	GLS	2	190880827	190965552
ENSG00000214460	TPT1P6	6	85427453	85427966
ENSG00000214465	SMARCE1P6	2	26149204	26150731
ENSG00000109572	CLCN3	4	169612633	169723673
ENSG00000258450	AL139099.2	14	49629291	49629890
ENSG00000025156	HSF2	6	122399546	122433119
ENSG00000258457	AL132780.2	14	22982698	22999078
ENSG00000258454	AC016526.2	14	76235817	76263474
ENSG00000258458	AL160314.2	14	22701476	22766562
ENSG00000273702	AC091271.1	17	59618553	59619714
ENSG00000235897	TM4SF19-AS1	3	196318330	196325570
ENSG00000146350	TBC1D32	6	121079494	121334745
ENSG00000196169	KIF19	17	74326210	74355820
ENSG00000227039	ITGB2-AS1	21	44921051	44929678
ENSG00000227036	LINC00511	17	72290091	72640472
ENSG00000227032	RPS2P36	10	96620877	96621707
ENSG00000138413	IDH1	2	208236227	208266074
ENSG00000222004	C7ORF71	7	26637871	26647305
ENSG00000222005	LINC01118	2	46698940	46822804
ENSG00000242457	RBBP4P2	3	94075912	94077175
ENSG00000116990	MYCL	1	39895426	39902256
ENSG00000116991	SIPA1L2	1	232397965	232561558
ENSG00000267452	LINC02073	17	51336715	51445802
ENSG00000267453	LINC01835	19	15851993	15864904
ENSG00000267454	ZNF582-AS1	19	56393656	56399172
ENSG00000267457	AC004223.2	17	35073831	35074374
ENSG00000272338	AC067838.1	8	33360839	33361415
ENSG00000186326	RGS9BP	19	32675407	32678300
ENSG00000251131	AC025171.3	5	43018429	43024247
ENSG00000046647	GEMIN8	X	14008279	14029893
ENSG00000232656	IDI2-AS1	10	1022666	1044201
ENSG00000203730	TEDDM1	1	182398117	182400616
ENSG00000181800	CELF2-AS1	10	11316834	11319884
ENSG00000181804	SLC9A9	3	143265222	143848531
ENSG00000251136	AF117829.1	8	89609409	89757727
ENSG00000100796	PPP4R3A	14	91457611	91510554
ENSG00000113812	ACTR8	3	53867066	53882202
ENSG00000113810	SMC4	3	160399274	160434962
ENSG00000113811	SELENOK	3	53884410	53891988
ENSG00000116337	AMPD2	1	109616104	109632051
ENSG00000159873	CCDC117	22	28772674	28789301
ENSG00000159871	LYPD5	19	43795929	43827206
ENSG00000172375	C2CD2L	11	119102198	119118544
ENSG00000223356	AL590666.1	1	156712212	156713174
ENSG00000223350	IGLV9-49	22	22343187	22343732
ENSG00000260105	AOC4P	17	42865922	42874369
ENSG00000260103	AC012435.1	15	74478070	74490286
ENSG00000260101	AC008074.2	2	64522187	64524093
ENSG00000196407	THEM5	1	151847263	151853697
ENSG00000196405	EVL	14	99971449	100144236
ENSG00000104859	CLASRP	19	45039040	45070956
ENSG00000104852	SNRNP70	19	49085419	49108605
ENSG00000104853	CLPTM1	19	44954585	44993341
ENSG00000124181	PLCG1	20	41136960	41196801
ENSG00000104856	RELB	19	45001430	45038198
ENSG00000090975	PITPNM2	12	122983480	123150015
ENSG00000226806	AC011893.1	2	135820191	135823087
ENSG00000226807	MROH5	8	141433829	141507230
ENSG00000272330	AC002044.1	16	73014319	73014476
ENSG00000185009	AP3M1	10	74120255	74151063
ENSG00000202566	MIR421	X	74218377	74218461
ENSG00000185000	DGAT1	8	144314584	144326910
ENSG00000213152	RPL7AP60	12	112301870	112302663
ENSG00000213150	AL512430.1	6	110645699	110646558
ENSG00000251990	RNA5SP180	5	17156971	17157071
ENSG00000251991	RNU7-49P	11	14478892	14478953
ENSG00000207306	RNU6-1152P	17	48196680	48196786
ENSG00000053108	FSTL4	5	133196455	133612564
ENSG00000207308	RNU6-878P	11	2321718	2321827
ENSG00000152102	FAM168B	2	131047876	131093460
ENSG00000152104	PTPN14	1	214348696	214552449
ENSG00000238045	AC009133.1	16	29808636	29821252
ENSG00000238042	LINC02257	1	221880981	221978523
ENSG00000102931	ARL2BP	16	57245098	57253635
ENSG00000102934	PLLP	16	57248547	57284687
ENSG00000109906	ZBTB16	11	114059593	114250676
ENSG00000282320	TRBJ1-1	7	142786880	142786927
ENSG00000123329	ARHGAP9	12	57472255	57488814
ENSG00000227868	TEX46	1	23010834	23015850
ENSG00000251330	AC114939.1	5	148430159	148430807
ENSG00000251332	AC021106.2	4	37995494	37996203
ENSG00000251333	RTN3P1	4	145375543	145376253
ENSG00000247240	UBL7-AS1	15	74461265	74481302
ENSG00000280789	PAGR1	16	29815952	29820117
ENSG00000241169	FO393419.2	1	27457198	27459582
ENSG00000225591	BX248409.1	1	173741674	173741928
ENSG00000185915	KLHL34	X	21654690	21658330
ENSG00000241163	LINC00877	3	72035300	72279503
ENSG00000277089	AC243829.4	17	36072866	36090134
ENSG00000204650	LINC02210	17	45620328	45655156
ENSG00000204653	ASPDH	19	50511600	50514690
ENSG00000204652	RPS26P8	17	45608571	45608918
ENSG00000204655	MOG	6	29656981	29672372
ENSG00000204657	OR2H2	6	29585121	29590500
ENSG00000204659	CBY3	5	179678583	179680974
ENSG00000163380	LMOD3	3	69106872	69123032
ENSG00000163382	NAXE	1	156591762	156594299
ENSG00000164074	ABHD18	4	127965306	128039927
ENSG00000163389	POGLUT1	3	119468938	119494708
ENSG00000091039	OSBPL8	12	76351797	76559809
ENSG00000114405	C3ORF14	3	62318973	62336213
ENSG00000268279	AC090004.1	3	14135217	14148252
ENSG00000231296	AL050341.1	1	40262672	40262984
ENSG00000283491	AC017104.5	2	231497090	231507256
ENSG00000059758	CDK17	12	96278261	96400560
ENSG00000283498	MIR1244-2	5	118974586	118974670
ENSG00000283499	ENSG00000283499	4	48109353	48109410
ENSG00000228519	AC097263.1	X	25645722	25646327
ENSG00000173928	SWSAP1	19	11374685	11376951
ENSG00000079999	KEAP1	19	10486120	10503741
ENSG00000122490	PQLC1	18	79902420	79951664
ENSG00000233830	EIF4HP1	7	27458163	27458849
ENSG00000233837	EIF3LP2	10	42566677	42567483
ENSG00000040199	PHLPP2	16	71637835	71724701
ENSG00000233834	AC005083.1	7	20217577	20221700
ENSG00000226026	AC092802.1	1	95163219	95233982
ENSG00000226025	LGALS17A	19	39679374	39686373
ENSG00000074855	ANO8	19	17323223	17334829
ENSG00000226029	LINC01772	1	16460948	16468481
ENSG00000183426	NPIPA1	16	14922802	14952060
ENSG00000283141	AL157832.3	10	129784983	129806971
ENSG00000283142	AL049767.1	20	45137706	45138976
ENSG00000158286	RNF207	1	6205475	6221299
ENSG00000183423	LRIT3	4	109848202	109872315
ENSG00000283146	MIR548AU	9	93594841	93594894
ENSG00000183421	RIPK4	21	41739369	41767106
ENSG00000260329	AC007541.1	12	106954029	106955497
ENSG00000187514	PTMA	2	231706895	231713541
ENSG00000187513	GJA4	1	34792998	34795747
ENSG00000187510	PLEKHG7	12	92702843	92772455
ENSG00000254469	AP002495.1	11	71865509	71928654
ENSG00000254463	PPIAP41	11	43466392	43466871
ENSG00000254461	AP001107.4	11	66259567	66261834
ENSG00000139988	RDH12	14	67701886	67734452
ENSG00000253203	GUSBP3	5	69639459	69679259
ENSG00000219607	PPP1R3G	6	5084581	5089487
ENSG00000205213	LGR4	11	27365961	27472775
ENSG00000187957	DNER	2	229357629	229714558
ENSG00000130449	ZSWIM6	5	61332273	61546170
ENSG00000226155	AC124944.1	3	195912049	195913986
ENSG00000158864	NDUFS2	1	161197104	161214395
ENSG00000158865	SLC5A11	16	24845841	24911628
ENSG00000158863	FAM160B2	8	22089159	22104898
ENSG00000004961	HCCS	X	11111301	11123078
ENSG00000158869	FCER1G	1	161215234	161220699
ENSG00000213754	AL356317.1	X	64305047	64306733
ENSG00000277882	AL592295.2	1	161411597	161411802
ENSG00000218073	AL021407.3	6	16160926	16161411
ENSG00000275243	TRBV16	7	142598016	142598469
ENSG00000178015	GPR150	5	95620078	95622142
ENSG00000237310	GS1-124K5.4	7	66493706	66495474
ENSG00000155368	DBI	2	119366921	119372560
ENSG00000128335	APOL2	22	36226203	36239954
ENSG00000017260	ATP2C1	3	130850595	131016712
ENSG00000155363	MOV10	1	112673141	112700746
ENSG00000155366	RHOC	1	112701106	112707434
ENSG00000155367	PPM1J	1	112709994	112715477
ENSG00000269560	AC010422.4	19	12529768	12532973
ENSG00000243156	MICAL3	22	17787649	18024559
ENSG00000243155	AL162431.2	1	180944042	180976482
ENSG00000160293	VAV2	9	133761894	133992604
ENSG00000170571	EMB	5	50396192	50443248
ENSG00000160298	C21ORF58	21	46300181	46323875
ENSG00000160299	PCNT	21	46324122	46445769
ENSG00000269564	AC008753.2	19	53788782	53789168
ENSG00000115128	SF3B6	2	24067584	24076443
ENSG00000262488	AC133065.2	16	10840384	10841544
ENSG00000277265	RN7SL556P	7	5871753	5872050
ENSG00000205755	CRLF2	X	1187549	1212750
ENSG00000219451	RPL23P8	7	20827326	20827753
ENSG00000160741	CRTC2	1	153947669	153958625
ENSG00000160746	ANO10	3	43354859	43691594
ENSG00000187642	PERM1	1	975204	982093
ENSG00000262480	SAMD11P1	17	2613284	2613944
ENSG00000234553	AC022431.1	5	56536583	56537826
ENSG00000231521	AL162385.2	9	97634515	97636051
ENSG00000231527	CR769775.1	9	61972240	61976380
ENSG00000279908	AC026748.1	5	1383159	1386409
ENSG00000031823	RANBP3	19	5916139	5978142
ENSG00000231528	FAM225A	9	113113073	113119928
ENSG00000279901	AC092117.2	16	2683106	2684764
ENSG00000279900	AP001767.4	11	83083687	83084138
ENSG00000234557	PPIAP90	X	101443707	101444103
ENSG00000180694	TMEM64	8	90621995	90791632
ENSG00000036448	MYOM2	8	2045040	2165552
ENSG00000177556	ATOX1	5	151742316	151772532
ENSG00000198301	SDAD1	4	75940950	75990962
ENSG00000198300	PEG3	19	56810077	56840728
ENSG00000147206	NXF3	X	103075810	103093125
ENSG00000171223	JUNB	19	12791496	12793315
ENSG00000171222	SCAND1	20	35953617	35959472
ENSG00000171224	FAM241B	10	69630251	69633599
ENSG00000171227	TMEM37	2	119429901	119438520
ENSG00000135250	SRPK2	7	105110704	105399308
ENSG00000135253	KCP	7	128862451	128910719
ENSG00000207144	RNU6-1297P	1	155419397	155419500
ENSG00000236345	AL354719.2	6	63806836	63822642
ENSG00000220201	ZGLP1	19	10304803	10309880
ENSG00000253785	AC008429.2	5	172975511	172976374
ENSG00000248121	SMURF2P1	17	30600796	30615980
ENSG00000248124	RRN3P1	16	21796106	21820410
ENSG00000167216	KATNAL2	18	46917492	47102243
ENSG00000145088	EAF2	3	121835183	121886526
ENSG00000167210	LOXHD1	18	46476972	46657220
ENSG00000240710	AL512306.3	1	204603035	204616565
ENSG00000141977	CIB3	19	16161368	16173525
ENSG00000249839	AC011330.1	15	43663654	43684339
ENSG00000240718	RN7SL851P	7	6047721	6048023
ENSG00000249835	VCAN-AS1	5	83531352	83581320
ENSG00000095585	BLNK	10	96191702	96271587
ENSG00000176160	HSF5	17	58420167	58488384
ENSG00000146197	SCUBE3	6	35214419	35253079
ENSG00000132155	RAF1	3	12583601	12664226
ENSG00000132153	DHX30	3	47802909	47850195
ENSG00000146192	FGD2	6	37005646	37029070
ENSG00000148339	SLC25A25	9	128068201	128109245
ENSG00000222248	RNA5SP201	6	3088686	3088809
ENSG00000148331	ASB6	9	129634604	129642169
ENSG00000264290	AC104564.3	17	29569580	29570519
ENSG00000264296	AC090666.1	18	54142133	54142577
ENSG00000148334	PTGES2	9	128120693	128128462
ENSG00000275131	AC241952.1	1	120489860	120701289
ENSG00000275132	RN7SL663P	19	38200234	38200532
ENSG00000095059	DHPS	19	12675717	12681902
ENSG00000275139	AL133492.1	21	45759804	45763758
ENSG00000002933	TMEM176A	7	150800403	150805120
ENSG00000101346	POFUT1	20	32207880	32238667
ENSG00000166436	TRIM66	11	8612037	8682694
ENSG00000129038	LOXL1	15	73925989	73952137
ENSG00000148484	RSU1	10	16590611	16817528
ENSG00000138166	DUSP5	10	110497838	110511544
ENSG00000272646	AC079766.1	4	182881777	182882203
ENSG00000272645	GTF2IP20	1	223951394	223992594
ENSG00000272644	AC097468.3	2	219069354	219069809
ENSG00000273261	AC092953.2	3	182921240	182921938
ENSG00000136490	LIMD2	17	63695902	63701172
ENSG00000148488	ST8SIA6	10	17318383	17454330
ENSG00000271596	AC008121.1	12	50949117	50949384
ENSG00000154065	ANKRD29	18	23598926	23662885
ENSG00000271590	AC108463.3	2	111210995	111212476
ENSG00000173269	MMRN2	10	86935540	86969481
ENSG00000173262	SLC2A14	12	7812512	7891148
ENSG00000173261	PLAC8L1	5	146084386	146104369
ENSG00000173267	SNCG	10	86958618	86963260
ENSG00000136824	SMC2	9	104094260	104141417
ENSG00000258928	AL358333.2	14	51916145	51918571
ENSG00000258926	AL355916.1	14	61537508	61545287
ENSG00000258922	AC106028.2	15	92805770	92808567
ENSG00000258920	FOXN3-AS1	14	89417354	89419793
ENSG00000181991	MRPS11	15	88467453	88480773
ENSG00000268734	AC245128.3	19	54890673	54891420
ENSG00000265527	MIR5690	6	35664717	35664789
ENSG00000265713	AC023389.2	17	29775747	29776701
ENSG00000035499	DEPDC1B	5	60596912	60700190
ENSG00000109743	BST1	4	15702950	15738313
ENSG00000081721	DUSP12	1	161749758	161757238
ENSG00000177453	NIM1K	5	43192071	43280850
ENSG00000274775	Z82195.2	X	130445085	130524257
ENSG00000173486	FKBP2	11	64241003	64244132
ENSG00000274776	AC090241.3	18	46786699	46789297
ENSG00000079337	RAPGEF3	12	47734367	47771040
ENSG00000241499	AL132838.2	14	93244010	93244323
ENSG00000270647	TAF15	17	35713791	35864615
ENSG00000270641	TSIX	X	73792205	73829231
ENSG00000270640	AC104695.3	2	28396815	28397110
ENSG00000224975	INE1	X	47204921	47205865
ENSG00000235413	KRT18P63	4	17911674	17912976
ENSG00000235411	AC007041.1	2	20239892	20241046
ENSG00000188191	PRKAR1B	7	549197	727650
ENSG00000199691	RN7SKP173	20	38761528	38761842
ENSG00000175886	RPL7AP66	18	39334872	39335672
ENSG00000241490	AC093010.2	3	114214313	114236204
ENSG00000236859	NIFK-AS1	2	121649650	121728481
ENSG00000236853	OR2R1P	7	143488462	143489402
ENSG00000241493	AC018638.3	7	128669087	128669892
ENSG00000140750	ARHGAP17	16	24919385	25015666
ENSG00000232196	MTRNR2L4	16	3370979	3372740
ENSG00000232194	Z99943.1	1	167820406	167821224
ENSG00000174282	ZBTB4	17	7459366	7484263
ENSG00000170909	OSCAR	19	54094668	54102692
ENSG00000250802	ZBED3-AS1	5	77086688	77166909
ENSG00000020922	MRE11	11	94415578	94493908
ENSG00000073711	PPP2R3A	3	135965673	136147891
ENSG00000073712	FERMT2	14	52857268	52952435
ENSG00000224356	AL356966.1	13	100535741	100587146
ENSG00000261528	AC002400.1	16	23500905	23501630
ENSG00000261527	AC026464.5	16	69443240	69444290
ENSG00000224358	AL451074.2	1	165768929	165775176
ENSG00000156453	PCDH1	5	141853111	141879246
ENSG00000106211	HSPB1	7	76302544	76304295
ENSG00000264737	MIR4511	15	65719246	65719332
ENSG00000264739	AC093484.2	17	16414524	16416689
ENSG00000267278	MAP3K14-AS1	17	45247925	45268630
ENSG00000267279	AC090409.1	18	61585746	61606916
ENSG00000075711	DLG1	3	197042560	197299300
ENSG00000267270	PARD6G-AS1	18	80147924	80178432
ENSG00000267272	LINC01140	1	87129765	87169198
ENSG00000267274	AC008770.3	19	11939959	11953381
ENSG00000267275	AC020911.2	19	16283359	16324514
ENSG00000267277	AC024575.1	19	11368123	11374935
ENSG00000263968	RN7SL381P	16	85659378	85659675
ENSG00000103534	TMC5	16	19410496	19499113
ENSG00000263961	RHEX	1	206052723	206102459
ENSG00000215895	AL354702.1	1	38708931	38710890
ENSG00000143224	PPOX	1	161166410	161178013
ENSG00000275966	AC110285.6	17	81345476	81345966
ENSG00000143222	UFC1	1	161152776	161158856
ENSG00000275964	AL355001.2	13	19863858	19865048
ENSG00000143228	NUF2	1	163266576	163355764
ENSG00000227288	AL138799.1	1	81501794	81503468
ENSG00000220506	AL136310.1	6	111494991	111495713
ENSG00000225756	DBH-AS1	9	133654586	133657313
ENSG00000225751	AC087501.1	17	9452197	9470014
ENSG00000225750	AL357500.1	1	29144494	29146994
ENSG00000262228	AC087392.3	17	763565	765319
ENSG00000147124	ZNF41	X	47445879	47482946
ENSG00000229629	AL500527.2	10	102089968	102090062
ENSG00000229628	AC073115.1	7	45990905	46000898
ENSG00000184227	ACOT1	14	73537114	73543794
ENSG00000184226	PCDH9	13	66302834	67230445
ENSG00000184220	CMSS1	3	99817834	100181732
ENSG00000181610	MRPS23	17	57834781	57850056
ENSG00000269956	MKNK1-AS1	1	46538696	46570255
ENSG00000269954	AC022239.1	8	11552488	11564694
ENSG00000269952	AL117336.2	10	35210416	35210750
ENSG00000181619	GPR135	14	59429022	59465342
ENSG00000134644	PUM1	1	30931506	31065991
ENSG00000168734	PKIG	20	44531785	44624247
ENSG00000111696	NT5DC3	12	103770453	103841197
ENSG00000244462	RBM12	20	35648925	35664956
ENSG00000188732	FAM221A	7	23680130	23703249
ENSG00000188738	FSIP2	2	185738895	185833290
ENSG00000260727	SLC7A5P1	16	29613104	29613640
ENSG00000251039	IGKV2D-40	2	89851791	89852497
ENSG00000260723	AC007598.1	16	12372812	12373899
ENSG00000215274	GAGE10	X	49303669	49319844
ENSG00000259209	AC004943.1	16	72805998	72809872
ENSG00000259201	AC090971.2	15	51887560	51901123
ENSG00000115339	GALNT3	2	165747591	165794682
ENSG00000259205	PRKXP1	15	100553529	100558954
ENSG00000259207	ITGB3	17	47253846	47311816
ENSG00000262380	AC026401.2	16	15683290	15684570
ENSG00000108528	SLC25A11	17	4937130	4940251
ENSG00000263033	AC007220.1	16	11196177	11224969
ENSG00000211645	IGLV1-50	22	22327300	22327814
ENSG00000108523	RNF167	17	4940008	4945222
ENSG00000174990	CA5A	16	87881546	87936580
ENSG00000103707	MTFMT	15	65001512	65029639
ENSG00000226220	CICP22	7	39796593	39797911
ENSG00000226221	RPL26P19	5	56504635	56505072
ENSG00000266604	LINC01887	18	10612304	10626353
ENSG00000266601	AC018521.6	17	47929682	47933106
ENSG00000211642	IGLV10-54	22	22038643	22215270
ENSG00000148814	LRRC27	10	132332154	132379918
ENSG00000139641	ESYT1	12	56118250	56144671
ENSG00000135119	RNFT2	12	116738178	116853631
ENSG00000187753	C9ORF153	9	86220265	86259657
ENSG00000162676	GFI1	1	92474762	92486876
ENSG00000135116	HRK	12	116856144	116881441
ENSG00000135114	OASL	12	121019111	121039242
ENSG00000186481	ANKRD20A5P	18	14179097	14252140
ENSG00000186480	INSIG1	7	155297776	155310235
ENSG00000186487	MYT1L	2	1789113	2331664
ENSG00000185668	POU3F1	1	38044611	38046794
ENSG00000165029	ABCA1	9	104781002	104928237
ENSG00000185666	SYN3	22	32512552	33058372
ENSG00000185664	PMEL	12	55954105	55973317
ENSG00000165025	SYK	9	90801787	90898549
ENSG00000185662	SMIM23	5	171782432	171796126
ENSG00000115598	IL1RL2	2	102186973	102240002
ENSG00000250711	PRELID3BP7	5	42972624	42973092
ENSG00000070729	CNGB1	16	57882340	57971116
ENSG00000101363	MANBAL	20	37289638	37317260
ENSG00000115590	IL1R2	2	101991844	102028544
ENSG00000115592	PRKAG3	2	218822383	218832086
ENSG00000101367	MAPRE1	20	32819893	32850405
ENSG00000101365	IDH3B	20	2658395	2664219
ENSG00000115596	WNT6	2	218859821	218874233
ENSG00000133627	ACTR3B	7	152759749	152855378
ENSG00000243385	AC094085.1	5	83201229	83202141
ENSG00000109436	TBC1D9	4	140620765	140756120
ENSG00000250786	SNHG18	5	9546200	9550609
ENSG00000180251	SLC9A4	2	102473303	102533972
ENSG00000258555	SPECC1L-ADORA2A	22	24270898	24442356
ENSG00000112640	PPP2R5D	6	42984499	43012342
ENSG00000258551	CRAT37	15	91408708	91605211
ENSG00000025293	PHF20	20	35771974	35950381
ENSG00000258559	AC005519.1	14	74289127	74294425
ENSG00000134020	PEBP4	8	22713251	23000000
ENSG00000185591	SP1	12	53380176	53416446
ENSG00000185596	WASH3P	15	101961603	101976543
ENSG00000183506	PI4KAP2	22	21473000	21517533
ENSG00000027644	INSRR	1	156840063	156859018
ENSG00000183508	TENT5C	1	117605934	117628372
ENSG00000229521	MYCBP2-AS2	13	77080511	77081190
ENSG00000116819	TFAP2E	1	35573370	35595328
ENSG00000116815	CD58	1	116514535	116571039
ENSG00000074590	NUAK1	12	106063340	106140033
ENSG00000127337	YEATS4	12	69359703	69390796
ENSG00000050165	DKK3	11	11963106	12009769
ENSG00000260645	AL359715.2	6	80466958	80469080
ENSG00000218358	RAET1K	6	149998019	150005157
ENSG00000218350	LYPLA1P3	6	71165076	71165770
ENSG00000146755	TRIM50	7	73312539	73328082
ENSG00000218357	LINC01644	22	47461299	47487111
ENSG00000217128	FNIP1	5	131641714	131797063
ENSG00000278513	AC091046.2	15	58732188	58733149
